id,username,created_at,lng,lat,text
1517276912954970112,TheCheezCakeMan,Thu Apr 21 22:59:40 +0000 2022,-122.29648850000001,47.442583,Mike didn't do anything wrong in this scenario. That guy that was provoking him was being obnoxious (and drunk). He… https://t.co/D71MwA3bzw
1517276913458454532,risa_jlym,Thu Apr 21 22:59:40 +0000 2022,-87.505996,41.497449,gonna ask my boss if I can take his Porsche 911 to pops so I can get us all hotdogs
1517276914678968320,Nikarjay,Thu Apr 21 22:59:40 +0000 2022,-76.92498499999999,38.873127,@AnnaKent2034 @janae_kent Congrats 🦾
1517276914943246336,MJA_DHO,Thu Apr 21 22:59:40 +0000 2022,-81.2441895,33.985451999999995,@AnonOpsSE @KremlinRussia_E Parkinsons
1517276915396194305,Marshal16597747,Thu Apr 21 22:59:40 +0000 2022,-92.4367735,38.3045585,@lonquest @_BIDEN_2020 @DaunyaK @Concandycorn I don't know that but why is it Biben can't make honest statement wit… https://t.co/TAPKuTKNj3
1517276916201394177,WaspHopper,Thu Apr 21 22:59:41 +0000 2022,-119.30660750000001,37.2691755,If you think the government is going to allow things to go back the way they were.... think again. The Plan-demic… https://t.co/3TtDypoYR4
1517276917270994946,alexmratinez,Thu Apr 21 22:59:41 +0000 2022,-95.388985,30.003941,"Final stretch as an Aldine ISD Superintendent Ambassador, @AldineISD Forever grateful for this opportunity! https://t.co/fY140P3Qxg"
1517276918961168384,tmj_CLE_secure,Thu Apr 21 22:59:41 +0000 2022,-81.5087322,41.4644979,"Want to work at Allied Universal? We're hiring in Beachwood, OH! Click the link in our bio for details on this job… https://t.co/txqJKN6NVZ"
1517276919691157505,ONeilAnthonySw1,Thu Apr 21 22:59:41 +0000 2022,-80.2067175,26.700978499999998,@Thora_Strong1 Deep😳🤔
1517276919686868992,ye_eve,Thu Apr 21 22:59:41 +0000 2022,-84.398938,33.776426,#ramblinon22  Go Go Yellow Jacket🐝 https://t.co/wawcCsF5h6
1517276920915927041,CirdecSongs,Thu Apr 21 22:59:42 +0000 2022,-87.732013,41.8335845,@anthonythomasAU Swimsuit photos
1517276920215334913,1Lxrd,Thu Apr 21 22:59:42 +0000 2022,-122.958344,49.2396535,🗣Slight Re-UP 🍃🍂 https://t.co/mbQ95zMdOK
1517276921276649479,flexsizzle,Thu Apr 21 22:59:42 +0000 2022,-100.0768885,31.1688935,@dye0_0 Oof i haven’t had one of those nights in a while maybe i need to🫣😂
1517276923474456585,adiel03,Thu Apr 21 22:59:42 +0000 2022,-83.99920399999999,33.950635,@GAFollowers Castration needs to be an option for punishment in cases like this one.
1517276924007092224,stacyak65040691,Thu Apr 21 22:59:42 +0000 2022,-85.7682405,37.822244,Now c heck @p_urkaine u know that elder woman loved u tried get you visa approved to come back.
1517276924078403584,itsfuckinariel,Thu Apr 21 22:59:42 +0000 2022,-73.9685415,40.780709,It’s albana for me https://t.co/TwUdARlPI6
1517276924657250305,grantde,Thu Apr 21 22:59:43 +0000 2022,-87.2236085,41.4047785,@Rythmol81 Keep government out of private business in including fueling
1517276924363837440,tmj_mn_sales,Thu Apr 21 22:59:43 +0000 2022,-93.2650108,44.977753,"MarketSource’s high-performance culture—competitive, collaborative, flexible, agile, and fun—drives achievement and… https://t.co/HWlrBQra3n"
1517276925458272259,The_Ricecube,Thu Apr 21 22:59:43 +0000 2022,-87.913153,30.646616,It's #EarthDay2022 today and I'm spending it getting wings @hootersdaphne
1517276927144378369,GRIND_EAT_WORK,Thu Apr 21 22:59:43 +0000 2022,-96.7617535,32.819858499999995,friendships
1517276928058830849,deepfreez2,Thu Apr 21 22:59:43 +0000 2022,-84.1563795,33.738037500000004,"@too_nicegirly A real “OG”, Original Grandma 💜"
1517276928217997312,FerdMan49,Thu Apr 21 22:59:43 +0000 2022,-121.9986445,37.973327,@OpenandMarried Your team is scary good!
1517276928725684229,tx_alita,Thu Apr 21 22:59:44 +0000 2022,-96.7617535,32.819858499999995,FC Dallas game this Saturday who down
1517276928905863168,blakcgold_,Thu Apr 21 22:59:44 +0000 2022,-94.467991,38.9964475,I didn’t know you liked Edgerrin James
1517276929069625344,MichelleBruton,Thu Apr 21 22:59:44 +0000 2022,-87.732013,41.8335845,@zaksheskyman @CallMeMatub @MaggieJLoney It is SO good. Hot and sweet?
1517276929300303877,MilkmanC_,Thu Apr 21 22:59:44 +0000 2022,-74.74051,41.0609635,Johnny Depp said it was huge and “grotesque” …sry I had to lol
1517276929723883525,H_squared03,Thu Apr 21 22:59:44 +0000 2022,-89.92202900000001,35.1335205,@daniel_passmore @mrBobbyBones @kathryn_marie12 **substitute teacher hips **^^^
1517276930357170176,HkSpanke,Thu Apr 21 22:59:44 +0000 2022,-123.029015,44.935084,@millersarah47 Morning and make-up
1517276931020009474,educator_vincfx,Thu Apr 21 22:59:44 +0000 2022,-118.4119065,34.0207895,@latimes I'll mind my business and invest for my future in #Bitcoin Autotrading.. Too much outchea
1517276930776735745,ProsperEaglesFB,Thu Apr 21 22:59:44 +0000 2022,-96.699604,33.1946515,Records have fallen. Congrats @EmilyPatel26! 🦅🏆🥫🏴‍☠️#DYJ@prosperCBcoach
1517276931183554561,saylahachey,Thu Apr 21 22:59:44 +0000 2022,-122.630908,45.536402,Favorite classic song?
1517276931913363456,wiredwoman,Thu Apr 21 22:59:44 +0000 2022,-78.328113,44.3147895,"@ThePlatypusCA I love how one of them ""Tom M"" creates a trumped up ruckus about Dianne and then the others spread i… https://t.co/pJt5GHw0R8"
1517276931992915968,justin921980,Thu Apr 21 22:59:44 +0000 2022,-117.0350275,32.985290500000005,@LizarragaMuffin @BizballMaury @serveaux Sadly they do not. But that’s never stopped us before. We could check out the Oakland strip clubs!
1517276931695292418,pomsonfire,Thu Apr 21 22:59:44 +0000 2022,-96.699604,33.1946515,Biscuits the dog and Carlos the cat parkour! https://t.co/J4P97oeMan
1517276932995485698,RolandB3,Thu Apr 21 22:59:45 +0000 2022,-95.44648649999999,29.838495,Must be nice to be to be able to ignore the fucking law over and over.
1517276933721047041,whyGee___,Thu Apr 21 22:59:45 +0000 2022,-96.7617535,32.819858499999995,@MediaSensei3rd ahhh boys bacc from boosie house i see lol
1517276934555811840,Michael83754215,Thu Apr 21 22:59:45 +0000 2022,-96.4765385,32.092979,@IRLSexiness Yes I would
1517276935201640448,TheBlu_Fi11et,Thu Apr 21 22:59:45 +0000 2022,-81.50784049999999,41.3759685,@eazy145 This... Hit me like a ton of bricks...
1517276935218417666,jerm_cohen,Thu Apr 21 22:59:45 +0000 2022,-73.9487755,40.655138,@ben_zank @redbeardnft @wsavas @ZanzibarVenturz @SuperRare TY Ben!!
1517276935625261058,lady_finz13,Thu Apr 21 22:59:45 +0000 2022,-78.46422050000001,35.924724,@6OnTheWay It's one thing to sell and make bank and move to a different market where you can drop a bucket of cash… https://t.co/mP2vxSLsks
1517276938259222528,LA2theBAYallday,Thu Apr 21 22:59:46 +0000 2022,-117.815428,34.000937,Plays 4 today:GSW -2GSW 3 Q -1Mavs +8Mavs +8.5Parlay -Blues MLKings MLLightening MLSabres PLI Accidenta… https://t.co/r1JeRIFRH9
1517276937860886529,RugbyMD,Thu Apr 21 22:59:46 +0000 2022,-98.5406515,29.417501,@neerajmpatel @DrGrantHogue The Free Agency period has officially opened. I will be signing for the Summer of 2024. https://t.co/5qaHYih7Ch
1517276939718901760,jeffreys175,Thu Apr 21 22:59:46 +0000 2022,-77.101999,38.8808445,@WashWizards Do anybody know why sports center big Times Sports analyst  Stephen a Smith and so forth never talk ab… https://t.co/2cZpMe1kN5
1517276940310401024,BaseballCrimson,Thu Apr 21 22:59:46 +0000 2022,-93.2588945,45.0802255,BB for kilzer
1517276940503330820,Kenneth54237764,Thu Apr 21 22:59:46 +0000 2022,-83.265121,42.312628000000004,@AltcoinGordon Swagg
1517276941526740993,nataliealund,Thu Apr 21 22:59:47 +0000 2022,-86.791549,36.200008,Media witnesses @JonathanMattiseans I were scheduled to enter the prison about 5:30 p.m.When I looked at my phone… https://t.co/YNye6AUrXB
